eventID,hits,eDepTot_keV
404,69,74007.4
416,371,443953
420,87,88316.7
421,87,80543.9
417,78,72817.8
422,480,1.01408e+06
423,63,73767.9
418,544,426163
424,85,80364.8
425,68,72344.7
426,82,78986.2
419,595,1.0924e+06
427,526,562697
435,61,75371.9
428,72,75018.2
436,102,82233.2
429,80,73996.9
437,228,310667
438,72,73374.5
439,57,67183
440,63,74770.6
430,921,725319
431,88,80027.2
441,75,74085.1
432,85,82858.2
442,76,74035
433,54,72120.2
443,66,72592.8
434,441,469957
450,102,83815
451,98,83092.4
452,73,74200.5
453,65,70924
444,946,1.29751e+06
454,1019,650631
455,88,78254.3
456,62,74249.7
445,874,912462
446,81,79944.4
457,555,837680
458,95,83498.4
447,99,77865.4
459,114,83306.5
448,113,92962.6
460,73,74968.3
449,55,72448.8
461,107,82278.4
465,76,75842.6
462,69,74541.5
466,82,80172.8
467,69,76332
468,90,79076.2
469,188,124504
470,94,79737.9
463,426,490373
471,285,307152
464,63,71306.5
472,68,76173.3
473,50,64495.3
474,106,84794.4
475,83,80021.4
480,362,360500
476,691,906263
477,60,74530.7
481,536,483651
478,273,214087
479,52,69274.1
495,82,75842.7
482,276,365840
483,78,78034.8
484,392,298246
485,69,69540.7
486,280,323375
496,1711,1.0497e+06
497,89,84114.1
498,91,82049.9
499,79,78998.6
487,636,1.12378e+06
488,62,72753.8
489,75,80745.7
490,1986,972015
491,712,725187
492,542,1.08573e+06
493,1102,464003
494,69,75122.8
