eventID,hits,eDepTot_keV
193,20,1922.87
194,10,1938.79
394,23,1931.13
395,10,1944.07
195,8,684.293
196,8,505.106
396,15,1937.03
397,17,1930.72
197,15,1888.24
398,15,1917.13
399,9,1930.62
198,31,1618.03
400,14,1271.97
401,16,1944.47
199,13,1003.83
200,12,1684.07
402,17,1935.08
201,11,847.296
403,13,1791.72
202,13,1899.47
404,10,877.45
203,15,1944.73
204,10,1932.28
405,14,1930.22
205,9,1930.04
406,12,1932.71
407,13,1929.4
206,17,1945.38
207,15,1081.34
408,12,821.536
409,9,637.087
208,15,1307.74
209,5,409.324
410,21,1930.98
210,8,1930.4
411,14,1940.64
211,9,1925.84
412,12,1091.08
212,21,1677.76
413,8,1001.29
213,9,1929.99
414,9,820.841
214,16,1923.76
415,10,1039.32
215,12,1249.38
416,16,1941.35
417,8,1938.74
216,27,1633.19
418,12,807.116
217,14,1933.36
218,25,1931.27
419,11,662.702
219,16,1809.29
420,26,1942.15
220,8,472.046
421,14,1922.89
221,11,1940.17
422,7,432.95
222,12,1894.19
423,13,1941.07
446,12,1934.69
447,19,1931.87
424,10,1945.43
425,9,1911.31
448,16,996.943
449,13,877.457
426,24,1942.97
450,10,694.254
427,14,637.24
451,14,1922.07
428,31,1937.21
452,23,1890.86
429,9,1939.78
453,12,1122.19
430,13,1921.16
431,8,631.854
454,19,1943.32
432,19,1922.21
455,15,1327.18
433,9,1933
456,10,1916.16
434,16,1926
435,9,1910.7
457,15,1913.49
436,18,1931.37
458,19,1908.05
437,22,1916.16
438,9,1911.07
459,12,1931.05
439,9,1925.99
460,27,1931.56
440,11,1940
441,7,520.48
461,18,678.712
442,8,433.351
462,10,943.076
443,12,953.068
463,19,1408.45
444,6,361.821
445,14,1936
464,10,1176.49
669,15,1918.99
465,13,1931.18
670,18,1935.93
466,11,1019.88
671,11,1929.12
467,9,1943.42
672,9,1938.02
468,9,1919.92
673,16,1941.6
469,13,865.635
674,8,386.272
470,20,1895.89
675,15,1908.4
471,12,1923.09
676,9,1940.79
677,12,1926.83
472,15,1910.2
678,13,1068.63
679,6,298.85
473,24,1907.49
474,11,1946.03
680,12,1940.17
475,15,1933.63
681,14,1603.73
476,16,1838.91
477,12,1904.59
682,17,1433.2
478,22,1930.22
683,12,1931.72
479,10,1942.89
684,12,1921.35
480,34,1882.33
685,14,1928.03
481,23,1930.87
686,12,1919.35
482,14,1138
687,12,1942.51
483,39,1930.38
484,11,1821.18
688,17,857.44
485,10,1916.94
689,17,1944.01
486,15,1931.29
690,12,1923.05
691,17,1936.37
692,14,1940.31
487,50,1699.77
693,16,1888.19
488,18,1945.3
489,12,1929.48
694,9,1942.71
490,12,1946.85
695,14,1927.93
491,6,360.732
696,12,1931.23
492,21,1914.01
493,18,1354.42
494,9,1941.55
495,5,276.584
697,25,621.173
496,8,565.3
698,15,1914.11
497,19,1902.41
699,3,218.562
700,15,1926.09
498,21,1887.03
701,13,1945.79
499,14,1549.33
702,9,1850.57
500,6,268.977
703,12,769.272
501,16,1231.95
704,9,1712.66
502,9,1912.9
705,10,527.942
503,17,1180.52
504,8,547.344
706,21,1942.84
505,10,1884.31
707,11,1937.14
506,6,373.417
708,18,1347.97
709,13,826.053
507,25,1903.62
508,13,1945.14
710,12,872.271
509,15,1924.73
711,10,1948.3
510,12,1864.66
712,14,1930.04
511,12,1899.57
713,10,1925.99
512,5,326.806
714,12,1907.33
513,12,1921.84
514,9,1934.62
715,21,1931.53
716,15,1935.72
515,20,1933.19
717,11,1928.95
516,7,436.471
718,11,1935.45
517,9,1940.81
518,8,367.878
719,23,1926.41
519,8,1944.73
720,12,899.289
520,5,248.841
721,13,1934.67
521,12,1914.31
522,3,117.651
722,11,1802
523,11,564.263
723,20,1863.47
524,16,1876.58
724,12,1754.35
725,11,1157.41
525,16,1854.92
726,10,1886.72
526,12,988.126
727,10,1941.99
728,11,714.477
527,17,1102.89
729,10,1944.05
528,17,1941.35
730,7,834.829
731,12,1941.04
529,13,1894.92
530,9,1931.63
732,18,1938.9
531,10,1935.93
532,12,1721.39
733,58,1708.59
734,18,1927.98
533,17,1934.54
735,7,454.865
736,11,1934.19
534,9,850.781
737,11,577.734
535,16,1929.33
738,12,1069.04
536,9,1934.09
739,10,1825.93
537,9,469.62
740,13,1941.02
741,13,1939.27
538,13,1930.84
539,9,1927.47
742,14,1932.01
743,12,1943.85
540,12,1889.87
744,9,1842.82
541,13,1356.28
745,14,1072.51
542,10,1550.71
746,10,1940.57
543,12,1939.14
747,15,950.929
544,13,1945.67
748,9,1896.61
749,12,846.328
545,25,152.349
546,11,731.088
750,39,1937.08
547,17,1398.9
751,10,717.266
548,9,1928.37
549,17,1911.37
752,15,1256.35
550,14,1927.92
753,6,371.349
754,2,102.664
551,14,1933.68
755,18,1933.45
552,19,1941.31
553,13,1947.5
756,11,1936.95
554,10,1900.15
757,12,1920.55
555,17,1927.43
758,11,667.345
556,12,1916.65
759,8,1923.29
557,12,1932.13
760,4,233.707
558,12,1853.12
559,18,1943.91
761,17,1078.62
560,19,1223.81
762,12,958.302
561,19,1932.6
562,8,1936.51
763,10,1932.53
563,21,1935.05
764,18,1940.21
765,16,1132.66
564,18,1374.42
766,10,757.967
565,14,1921.49
566,6,367.282
767,16,1115.4
567,12,1923.45
568,4,193.78
768,13,1906.8
569,14,1559.16
769,23,1921.03
570,17,1937.25
571,9,647.404
770,13,1913.34
572,17,1778.73
771,16,1943.42
573,12,1937.55
772,12,1937.74
574,8,757.189
773,9,536.207
575,13,1927.41
576,10,1932.52
577,6,348.181
774,15,1077.65
775,14,1938.32
578,28,1941.81
579,11,1928.58
776,14,1934.5
580,18,1934.53
777,25,1497.7
581,12,1277.53
582,14,1940.66
778,12,1942.8
583,11,1914.4
779,16,1946.2
584,8,1931.55
780,14,1938.97
585,17,975.427
586,15,1942.1
781,11,1923.01
587,4,464.389
588,9,1919.64
782,13,1538.47
589,11,1932.35
783,14,1913.05
590,11,887.247
591,13,1576.18
784,12,762.242
592,7,458.919
593,12,1828.86
785,15,1941.23
594,9,1944.02
786,13,1925.32
595,16,1274.72
596,17,673.741
787,12,1886.66
597,12,1364.82
788,12,1375.73
598,11,1865.01
789,11,1324.78
599,13,1941.44
600,10,1935.44
790,16,1926.12
601,14,1679.88
602,15,1936.63
791,21,1933.59
603,13,1935.16
604,14,1929.05
792,21,1909.49
605,18,1250.84
793,11,1926.12
606,15,1891.46
794,13,1920.24
607,12,669.616
795,13,1904.53
608,10,1947.8
609,13,1948.08
796,15,1931.92
610,9,1925.15
611,12,1939.38
797,10,684.307
612,18,1597.1
798,12,1021.88
613,24,1948.11
799,6,358.548
614,16,1935.42
800,16,1946.8
615,8,467.441
616,6,261.257
801,11,1936.59
617,15,1937.15
802,9,599.908
618,7,372.764
803,12,1897.46
619,14,1938.81
804,14,1939.24
620,15,1935.45
805,11,1935.29
621,14,1931.75
