eventID,hits,eDepTot_keV
423,4,1000
476,3,497.478
424,0,0
477,4,1000
425,6,1000
426,4,1000
478,10,1000
427,5,782.773
479,7,1000
480,4,717.195
428,7,1000
481,0,0
482,5,650.702
429,7,1000
483,4,1000
430,6,1000
484,5,1000
431,4,1000
485,4,1000
486,5,945.703
432,4,1000
487,0,0
433,5,1000
488,3,1000
489,4,1000
434,7,1000
490,6,778.376
435,3,1000
491,6,1000
436,4,1000
492,4,249.002
493,0,0
437,4,1000
494,8,1000
438,5,1000
495,6,1000
496,0,0
439,8,1000
497,4,1000
498,4,1000
440,7,1000
499,2,724.475
500,6,1000
441,6,1000
501,6,1000
442,6,1000
443,4,1000
502,5,1000
444,2,794.714
503,4,1000
504,5,1000
445,0,0
505,2,313.158
506,3,1000
669,8,1000
507,4,1000
670,5,1000
508,4,1000
671,3,733.831
509,5,1000
672,1,245.751
510,6,1000
673,4,976.15
511,4,1000
674,7,1000
512,6,1000
675,4,696.785
513,5,1000
676,5,1000
514,4,1000
515,4,1000
677,7,1000
678,3,1000
516,5,1000
517,3,1000
679,7,1000
680,3,1000
518,5,1000
519,3,1000
681,7,876.757
520,4,1000
682,4,1000
683,4,1000
521,6,1000
522,5,1000
684,6,1000
523,3,1000
685,6,586.45
524,8,1000
686,4,1000
525,3,784.887
687,5,1000
526,6,1000
688,5,1000
527,4,1000
689,4,989.781
528,4,1000
690,6,1000
529,7,1000
691,5,1000
530,1,271.784
692,7,1000
531,4,1000
693,3,736.251
532,8,1000
694,6,1000
533,6,1000
695,5,1000
696,1,32.3204
534,9,1000
697,4,1000
535,7,1000
698,0,0
536,0,0
699,0,0
537,5,1000
700,6,1000
538,6,1000
701,6,1000
539,7,1000
540,5,1000
702,17,928.306
541,7,1000
703,6,1000
542,7,1000
704,6,1000
543,7,1000
544,5,954.596
705,7,1000
545,3,1000
706,4,1000
546,7,1000
547,3,1000
707,6,1000
548,6,1000
708,3,743.389
549,3,1000
550,4,676.648
709,6,1000
710,3,1000
551,8,1000
552,4,1000
711,7,947.687
553,4,1000
712,4,653.19
554,4,1000
713,5,1000
555,2,199.55
714,4,1000
556,8,1000
715,5,792
716,4,1000
557,6,982.632
717,8,1000
558,8,1000
559,4,1000
718,8,1000
560,4,750.742
719,0,0
561,4,1000
720,5,1000
562,4,1000
721,4,1000
563,4,748.511
564,0,0
722,5,1000
565,4,1000
723,7,1000
566,4,1000
724,4,1000
567,0,0
725,4,1000
568,4,1000
569,4,1000
726,12,1000
570,2,89.3505
571,7,1000
727,10,1000
728,2,280.912
572,8,1000
729,3,1000
573,4,1000
730,8,1000
574,3,1000
731,6,1000
575,5,1000
732,0,0
733,0,0
576,6,1000
577,0,0
734,9,1000
578,11,1000
735,8,1000
579,0,0
736,0,0
580,2,715.74
737,5,1000
581,9,1000
738,2,373.561
739,3,347.828
582,10,970.499
740,0,0
583,5,1000
584,9,1000
585,3,719.528
741,0,0
586,7,1000
587,4,1000
742,7,1000
588,7,1000
743,4,1000
589,7,1000
590,5,614.802
744,9,1000
591,0,0
592,5,1000
593,4,694.532
745,9,1000
594,5,1000
746,7,1000
595,8,1000
596,5,1000
747,8,1000
597,5,1000
748,2,217.025
598,5,1000
749,5,583.544
599,8,1000
750,5,1000
600,7,1000
751,1,98.6551
601,3,671.816
602,4,1000
752,3,663.431
603,0,0
753,6,1000
604,0,0
754,4,1000
605,6,1000
755,0,0
606,8,760.063
756,4,1000
607,10,1000
757,6,932.708
608,4,819.533
609,0,0
758,8,1000
610,9,1000
759,1,240.55
611,6,1000
760,6,1000
612,5,1000
761,7,1000
613,3,1000
762,2,768.636
614,5,1000
763,8,1000
615,6,1000
764,4,619.697
616,4,1000
765,7,1000
766,4,1000
617,7,1000
618,0,0
767,4,1000
768,1,149.257
619,5,1000
769,0,0
620,5,1000
770,4,1000
621,6,1000
771,7,1000
622,0,0
772,9,889.435
623,4,1000
773,5,1000
624,6,1000
774,4,1000
625,5,1000
775,10,1000
626,6,976.103
776,8,1000
777,6,1000
627,9,1000
778,3,1000
628,3,1000
779,3,1000
629,0,0
780,4,1000
630,0,0
781,1,124.833
631,7,1000
782,4,632.275
632,4,1000
633,0,0
783,8,1000
634,0,0
635,1,285.48
784,8,1000
636,6,1000
785,6,1000
786,0,0
637,2,510.953
787,4,1000
638,1,10.9067
639,4,1000
788,5,793.504
640,0,0
789,4,1000
641,6,1000
790,6,1000
642,5,1000
791,5,1000
643,2,779.71
792,5,1000
644,3,1000
793,5,1000
645,3,961.161
794,3,697.405
646,3,1000
795,4,813.739
647,4,1000
796,5,1000
797,1,42.1254
648,0,0
649,7,1000
798,7,1000
650,6,1000
799,4,1000
800,0,0
651,8,1000
652,3,595.648
801,8,1000
653,3,473.979
802,4,1000
803,0,0
654,5,1000
804,4,1000
655,6,1000
805,2,429.458
656,0,0
806,5,1000
657,6,1000
807,5,1000
808,4,1000
658,7,1000
809,6,1000
810,4,1000
811,5,1000
659,20,982.623
812,4,1000
660,7,1000
813,5,1000
814,1,336.282
661,10,1000
815,5,1000
662,6,1000
663,5,1000
816,10,1000
817,5,1000
664,7,1000
818,5,1000
665,3,1000
819,6,1000
820,5,1000
821,1,368.653
666,10,1000
822,6,1000
667,6,1000
823,7,1000
668,5,1000
824,4,1000
892,4,785.375
825,5,1000
893,4,1000
826,5,1000
894,5,1000
827,4,512.693
895,5,1000
828,7,1000
896,4,1000
829,8,836.357
897,5,282.621
830,4,1000
898,5,1000
831,4,1000
899,6,1000
832,6,1000
900,5,1000
833,4,1000
834,0,0
901,5,1000
835,6,1000
902,1,190.763
903,4,1000
836,7,1000
837,3,1000
904,7,1000
838,6,1000
905,7,1000
839,0,0
840,4,1000
906,4,1000
841,4,1000
907,3,1000
842,4,1000
908,4,1000
843,4,1000
909,4,1000
844,9,1000
910,1,134.731
845,4,610.087
911,3,1000
846,5,1000
912,7,1000
847,6,1000
913,3,1000
848,3,1000
914,5,1000
849,4,1000
915,0,0
850,5,1000
916,1,403.787
851,0,0
917,0,0
852,5,1000
918,7,1000
919,4,1000
853,10,1000
854,4,1000
920,6,1000
855,2,581.042
921,8,788
856,4,1000
857,2,414.34
922,4,1000
858,4,1000
923,5,1000
859,4,1000
860,0,0
924,6,1000
925,0,0
861,6,1000
926,3,1000
862,1,237.271
927,0,0
863,8,1000
928,6,1000
864,0,0
929,5,1000
865,4,1000
930,6,1000
866,6,1000
867,4,1000
931,4,1000
868,4,1000
932,4,1000
869,3,1000
933,5,1000
870,5,1000
934,0,0
871,3,1000
872,6,1000
935,11,1000
873,3,632.64
936,5,1000
874,3,1000
937,4,1000
875,0,0
938,4,1000
876,8,1000
939,3,1000
940,3,1000
877,9,1000
941,3,777.422
942,0,0
878,7,1000
943,6,1000
879,7,1000
880,4,1000
944,5,1000
881,0,0
945,4,1000
882,5,1000
946,5,1000
883,5,1000
947,5,1000
884,5,1000
948,6,1000
885,6,1000
949,1,770.262
886,6,1000
950,0,0
887,7,1000
951,5,1000
952,4,1000
888,4,1000
953,6,885.107
889,4,501.985
954,5,1000
890,6,1000
955,1,24.1714
956,3,1000
957,7,1000
891,23,897.163
958,7,1000
1115,4,779.16
959,6,1000
1116,6,1000
960,6,1000
961,0,0
1117,4,1000
962,5,1000
1118,4,1000
963,4,1000
1119,3,705.124
1120,4,1000
964,5,1000
965,1,49.2814
1121,8,1000
1122,4,1000
966,9,1000
967,6,1000
1123,8,1000
1124,6,1000
968,6,1000
1125,0,0
969,4,1000
1126,5,1000
970,4,1000
971,4,1000
972,6,1000
1127,18,832.617
1128,4,1000
973,13,885.332
1129,5,1000
974,7,1000
1130,0,0
975,3,1000
1131,4,405.409
976,3,1000
1132,2,185.279
977,0,0
978,5,1000
1133,5,1000
979,4,1000
1134,7,1000
980,1,153.8
981,4,1000
1135,4,1000
982,4,1000
1136,4,731.134
1137,4,1000
983,9,1000
1138,4,1000
984,3,726.227
985,3,1000
1139,8,1000
986,5,1000
1140,0,0
987,0,0
1141,4,1000
988,4,1000
1142,6,1000
989,3,1000
990,4,1000
1143,7,1000
991,4,1000
1144,4,1000
992,7,1000
1145,5,1000
993,6,1000
1146,4,1000
994,7,1000
1147,5,898.547
995,5,1000
1148,2,755.069
996,2,557.701
1149,5,600.014
997,5,1000
998,4,1000
1150,4,1000
1151,4,1000
999,9,1000
1152,7,1000
1000,6,1000
1153,0,0
1001,5,1000
1154,7,1000
1002,3,1000
1155,4,850.073
1003,6,886.819
1156,4,1000
1004,3,1000
1157,3,1000
1005,0,0
1006,4,1000
1158,5,1000
1159,0,0
1007,6,1000
1160,5,1000
1008,7,1000
1161,4,1000
1162,4,1000
1009,11,1000
1163,6,1000
1010,4,818.66
1011,4,1000
1164,9,757.769
1012,1,42.6793
1165,6,1000
1013,5,1000
1166,5,1000
1014,4,1000
1167,4,1000
1168,4,1000
1015,13,1000
1169,3,1000
1016,5,1000
1170,7,1000
1017,0,0
1171,2,458.781
1172,3,437.651
1018,2,1.65964
1173,5,1000
1019,5,1000
1174,0,0
1020,5,1000
1021,4,1000
1175,6,1000
1022,5,1000
1176,4,1000
1023,6,1000
1024,5,1000
1177,3,1000
1025,6,1000
1178,7,1000
1179,4,1000
1026,13,1000
1180,6,1000
1027,8,1000
1181,8,1000
1028,2,778.547
1182,5,662.482
1029,3,88.3591
1183,3,1000
1030,5,1000
1184,6,1000
1031,0,0
1032,3,1000
1185,4,1000
1186,5,1000
1033,5,1000
1034,1,88.6642
1187,5,1000
1188,4,1000
1035,6,1000
1189,6,1000
1036,6,1000
1190,4,726.469
1037,5,1000
1191,0,0
1038,7,1000
1192,11,1000
1193,4,1000
1039,7,1000
1194,5,925.455
1040,4,1000
1195,4,1000
1041,0,0
1196,6,1000
1042,6,1000
1197,0,0
1198,4,1000
1043,12,1000
1199,4,1000
1044,5,1000
1200,5,1000
1201,4,1000
1045,5,1000
1202,1,89.5784
1046,4,1000
1203,1,89.5275
1047,4,1000
1204,5,1000
1048,2,1000
1205,5,1000
1049,4,1000
1206,9,1000
1207,2,209.901
1050,5,1000
1051,0,0
1208,3,1000
1209,1,159.789
1052,4,1000
1053,0,0
1210,6,1000
1054,3,1000
1055,4,1000
1211,5,1000
1056,7,1000
1212,5,1000
1057,0,0
1213,4,1000
1214,0,0
1058,26,990.699
1215,6,1000
1059,8,1000
1216,9,1000
1060,3,1000
1217,5,1000
1061,4,1000
1062,2,391.341
1218,6,1000
1063,1,142.647
1219,3,1000
1064,0,0
1065,3,1000
1220,5,1000
1066,5,1000
1067,2,522.681
1221,8,1000
1068,4,1000
1222,6,1000
1069,0,0
1070,5,1000
1223,1,54.0591
1071,0,0
1224,5,1000
1072,6,1000
1225,7,1000
1073,5,1000
1226,4,1000
1074,3,1000
1227,0,0
1075,4,1000
1076,4,1000
1077,0,0
1228,12,400.465
1078,5,1000
1229,5,1000
1230,2,546.79
1079,5,1000
1080,0,0
1231,3,1000
1232,0,0
1081,4,1000
1233,8,911.968
1082,12,1000
1234,4,1000
1235,0,0
1083,11,1000
1236,5,1000
1084,4,1000
1085,3,1000
1086,3,840.317
1237,13,910.44
1238,4,1000
1087,8,1000
1239,4,1000
1088,4,1000
1089,0,0
1240,4,488.845
1090,3,1000
1241,6,1000
1091,4,1000
1092,3,1000
1242,7,1000
1093,6,1000
1094,4,1000
1095,4,1000
1243,8,1000
1096,7,1000
1244,3,1000
1097,4,1000
1245,4,1000
1098,3,742.575
1246,4,965.402
1099,0,0
1247,2,709.934
1100,6,1000
1248,1,149.76
1101,4,1000
1102,4,1000
1249,5,1000
1103,5,1000
1250,8,1000
1104,4,1000
1251,5,1000
1105,4,1000
1252,3,690.079
1106,0,0
1107,4,1000
1253,7,1000
1108,4,1000
1254,4,1000
1255,4,1000
1109,4,1000
1256,4,1000
1110,3,1000
1257,0,0
1111,3,1000
1258,11,1000
1112,6,1000
1113,4,1000
1259,5,1000
1114,5,1000
1260,7,1000
1338,8,1000
1261,3,1000
1339,0,0
1262,4,1000
1340,5,1000
1263,6,1000
1341,2,751.028
1264,5,1000
1342,5,1000
1265,6,1000
1343,9,1000
1266,0,0
1344,1,10.2547
1267,6,1000
1345,4,1000
1268,5,1000
1346,5,1000
1269,6,784.369
1270,6,1000
1347,0,0
1271,8,1000
1348,2,275.722
1272,6,1000
1349,2,738.467
1350,5,1000
1273,7,1000
1351,2,410.231
1274,6,1000
1352,0,0
1353,4,1000
1275,6,1000
1354,4,1000
1276,5,1000
1355,5,1000
1277,9,1000
1356,2,729.58
1278,6,1000
1357,4,1000
1358,4,1000
1279,5,1000
1359,4,1000
1360,0,0
1280,5,750.998
1361,8,1000
1281,6,1000
1362,3,1000
1282,3,1000
1363,6,1000
1283,5,1000
1364,6,1000
1284,3,1000
1365,4,1000
1285,3,540.553
1366,7,1000
1286,5,1000
1367,4,1000
1368,4,1000
1287,10,1000
1369,4,1000
1288,3,1000
1370,5,1000
1289,3,841.499
1371,4,1000
1372,2,464.584
1290,4,1000
1291,0,0
1373,5,740.45
1292,5,1000
1374,0,0
1375,4,1000
1293,10,1000
1376,0,0
1294,4,1000
1377,4,1000
1378,4,1000
1295,10,1000
1379,0,0
1380,5,1000
1381,4,1000
1296,6,1000
1382,4,1000
1297,4,1000
1383,6,1000
1384,4,1000
1298,7,1000
1385,4,1000
1299,4,1000
1386,0,0
1387,0,0
1300,5,1000
1301,3,1000
1388,7,1000
1302,5,1000
1389,4,1000
1390,4,1000
1303,8,1000
1391,0,0
1392,4,1000
1304,4,1000
1393,0,0
1305,5,1000
1394,6,1000
1306,4,1000
1395,5,1000
1307,5,1000
1396,7,1000
1308,2,464.705
1309,0,0
1397,4,1000
1310,10,1000
1398,4,1000
1399,4,1000
1311,3,797.306
1312,4,1000
1400,6,1000
1313,5,1000
1401,3,1000
1402,0,0
1314,7,1000
1315,4,1000
1403,5,1000
1316,0,0
1404,4,1000
1317,4,608.313
1405,9,1000
1318,7,1000
1406,3,700.907
1407,0,0
1319,9,1000
1408,4,1000
1409,7,1000
1320,6,1000
1410,4,1000
1321,7,1000
1411,0,0
1322,5,1000
1412,10,1000
1413,0,0
1323,9,1000
1414,4,1000
1324,6,1000
1415,6,597.172
1325,3,1000
1416,4,1000
1326,5,1000
1327,0,0
1417,6,1000
1418,0,0
1328,6,1000
1419,2,1000
1329,3,1000
1420,4,1000
1330,1,4.44479
1421,9,1000
1331,8,1000
1332,3,1000
1422,7,1000
1333,9,1000
1423,2,805.539
1334,9,1000
1424,4,1000
1335,3,1000
1425,4,1000
1336,5,1000
1426,0,0
1427,0,0
1337,4,1000
1561,4,1000
1428,5,1000
1562,5,1000
1429,3,1000
1430,0,0
1563,7,1000
1564,5,1000
1431,5,1000
1565,3,1000
1432,4,1000
1433,0,0
1566,4,1000
1567,1,20.794
1434,5,1000
1435,0,0
1568,7,1000
1436,0,0
1569,6,1000
1437,4,1000
1570,0,0
1438,3,1000
1571,3,621.56
1572,5,1000
1439,5,1000
1440,4,1000
1573,13,1000
1441,1,154.985
1574,5,1000
1575,5,1000
1442,5,1000
1576,5,1000
1443,4,609.628
1577,5,1000
1444,7,1000
1578,6,1000
1579,4,1000
1445,4,1000
1580,2,771.165
1446,3,1000
1447,3,541.54
1581,7,1000
1448,3,273.723
1582,3,460.963
1583,4,1000
1449,6,1000
1584,1,193.494
1450,6,1000
1585,3,292.318
1451,8,1000
1586,5,1000
1587,5,1000
1452,4,1000
1588,4,1000
1453,5,1000
1454,4,1000
1589,6,1000
1455,7,1000
1590,6,1000
1591,0,0
1456,7,1000
1457,6,1000
1592,9,1000
1458,9,1000
1459,4,1000
1593,11,1000
1460,4,1000
1594,5,1000
1461,4,1000
1462,5,1000
1595,9,1000
1463,4,833.997
1596,5,1000
1464,3,459.373
1465,8,1000
1597,8,1000
1466,6,745.535
1598,4,1000
1467,0,0
1599,6,1000
1468,4,1000
1600,6,1000
1601,4,1000
1469,9,1000
1602,4,1000
1470,0,0
1603,4,1000
1471,9,1000
1604,7,1000
1605,4,1000
1472,5,217.031
1606,2,491.543
1473,6,1000
1607,6,1000
1474,4,1000
1608,4,1000
1475,0,0
1609,4,766.516
1476,0,0
1477,2,233.565
1610,7,1000
1611,10,1000
1478,8,1000
1612,2,259.26
1479,5,1000
1613,0,0
1614,0,0
1480,7,1000
1615,6,1000
1481,1,98.9796
1482,0,0
1616,11,1000
1483,7,1000
1617,7,1000
1484,5,1000
1618,5,741.541
1619,5,1000
1485,4,1000
1620,5,1000
1486,5,1000
1621,8,1000
1487,4,1000
1622,4,462.516
1488,5,1000
1623,5,1000
1489,5,1000
1624,5,1000
1490,6,1000
1625,6,1000
1491,7,1000
1626,2,515.084
1627,0,0
1492,0,0
1493,3,1000
1628,6,1000
1629,6,1000
1494,6,1000
1630,3,1000
1495,5,1000
1631,0,0
1496,3,1000
1632,6,956.967
1497,0,0
1633,5,1000
1498,4,1000
1634,5,1000
1499,5,1000
1635,7,1000
1500,6,1000
1636,5,1000
1501,4,1000
1637,5,1000
1502,6,1000
1638,4,1000
1503,7,1000
1504,0,0
1639,9,1000
1640,3,1000
1505,6,1000
1641,4,1000
1506,8,990.434
1642,5,1000
1643,2,95.4013
1507,7,1000
1508,4,1000
1509,2,781.397
1644,0,0
1510,4,1000
1645,6,1000
1511,4,1000
1646,3,1000
1512,6,1000
1647,4,1000
1513,2,227.033
1514,1,123.18
1515,3,1000
1516,3,1000
1648,31,680.523
1649,4,1000
1517,5,953.363
1650,0,0
1518,3,827.327
1651,4,1000
1519,1,124.532
1652,3,639.656
1520,4,1000
1653,6,1000
1521,3,1000
1654,1,325.274
1522,8,708.907
1655,6,1000
1656,5,1000
1523,7,1000
1657,5,1000
1524,10,1000
1658,5,1000
1659,3,1000
1525,5,1000
1660,4,1000
1526,5,1000
1661,4,1000
1662,4,965.164
1527,7,1000
1528,5,1000
1663,7,1000
1664,5,1000
1529,5,1000
1665,5,1000
1666,3,1000
1530,13,823.332
1531,0,0
1667,5,1000
1532,2,795.245
1668,5,1000
1533,6,1000
1669,4,1000
1670,6,1000
1534,12,1000
1671,1,117.283
1535,4,1000
1672,4,1000
1536,4,1000
1673,7,1000
1674,0,0
1537,5,1000
1675,6,1000
1676,4,1000
1538,12,1000
1677,7,1000
1539,5,1000
1540,3,1000
1678,7,1000
1679,6,1000
1541,6,1000
1680,4,869.839
1542,10,1000
1681,0,0
1543,5,1000
1682,2,181.647
1544,3,1000
1545,9,1000
1683,6,1000
1546,5,1000
1547,0,0
1684,7,1000
1548,2,296.113
1685,5,1000
1549,5,1000
1550,0,0
1686,4,1000
1551,8,1000
1687,5,1000
1552,4,1000
1553,4,1000
1688,4,1000
1554,4,1000
1689,7,1000
1690,0,0
